INSPECTION_TYPE,JOB_TICKET_OR_WORK_ORDER_ID,JOB_ID,JOB_PROGRESS,BBL,BORO_CODE,BLOCK,LOT,HOUSE_NUMBER,STREET_NAME,ZIP_CODE,X_COORD,Y_COORD,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT,APPROVED_DATE,LOCATION
BAIT,11716,PO25280,5,2028140001,2,02814,0001,307,EAST TREMONT AVENUE,10457,1011101,248541,40.8486406715832,-73.9029720489623,Bronx,04/22/2010 10:14:55 AM,Bait applied,04/22/2010 03:34:44 PM,"(40.8486406715832, -73.9029720489623)"
BAIT,11717,PO20810,8,2027970039,2,02797,0039,1771,MONROE AVENUE,10457,1010057,247525,40.8461678913426,-73.9065394332204,Bronx,04/22/2010 10:09:12 AM,Bait applied,04/22/2010 03:35:16 PM,"(40.8461678913426, -73.9065394332204)"
BAIT,11718,PO31479,8,2028000001,2,02800,0001,203,EAST 175 STREET,10457,1009952,247855,40.8469481471818,-73.9071048599075,Bronx,04/22/2010 09:52:09 AM,Bait applied,04/22/2010 03:05:50 PM,"(40.8469481471818, -73.9071048599075)"
BAIT,11719,PO24633,8,2028000028,2,02800,0028,1800,MONROE AVENUE,10457,1010172,247852,40.8468594806281,-73.9064444867074,Bronx,04/22/2010 10:01:29 AM,Bait applied,04/22/2010 03:07:44 PM,"(40.8468594806281, -73.9064444867074)"
BAIT,11721,PO26513,9,2023670018,2,02367,0018,512,EAST 163 STREET,10451,1009328,239492,40.8239959990721,-73.9093916319078,Bronx,04/22/2010 09:32:41 AM,Bait applied,04/22/2010 03:02:04 PM,"(40.8239959990721, -73.9093916319078)"
BAIT,11722,PO17938,10,2027900057,2,02790,0057,347,EAST 173 STREET,10457,1010492,246644,40.8434330233977,-73.9051445685156,Bronx,04/22/2010 09:07:11 AM,Bait applied,04/22/2010 03:35:53 PM,"(40.8434330233977, -73.9051445685156)"
BAIT,11723,PO45853,7,2029470041,2,02947,0041,1881,BELMONT AVENUE,10457,186218688,186220672,-82.8414228898292,-148.721482035027,Bronx,04/22/2010 02:11:18 PM,Bait applied,04/22/2010 03:10:11 PM,"(-82.8414228898292, -148.721482035027)"
BAIT,11724,PO35700,5,2031960001,2,03196,0001,2200,GRAND AVENUE,10453,1010173,251809,40.8577916352644,-73.906439953773,Bronx,04/22/2010 12:06:57 PM,Bait applied,04/22/2010 03:36:29 PM,"(40.8577916352644, -73.906439953773)"
BAIT,11725,PO62937,5,2037690035,2,03769,0035,1263,BRONX RIVER AVENUE,10472,1016783,241817,40.8303531264454,-73.8824428947598,Bronx,04/22/2010 01:09:06 PM,Bait applied,04/22/2010 03:10:55 PM,"(40.8303531264454, -73.8824428947598)"
BAIT,11726,PO61572,5,2043190015,2,04319,0015,2186,CRUGER AVENUE,10462,1021143,251170,40.8560013683523,-73.866635039132,Bronx,04/22/2010 12:39:46 PM,Bait applied,04/22/2010 03:11:28 PM,"(40.8560013683523, -73.866635039132)"
BAIT,11727,PO61568,5,2043190030,2,04319,0030,2199,HOLLAND AVENUE,10462,1021400,251293,40.8563378885195,-73.865705326447,Bronx,04/22/2010 12:33:30 PM,Bait applied,04/22/2010 03:12:02 PM,"(40.8563378885195, -73.865705326447)"
BAIT,11728,PO61565,5,2043520001,2,04352,0001,789,ASTOR AVENUE,10467,1021838,252492,40.8596269262883,-73.8641152657914,Bronx,04/22/2010 12:23:11 PM,Bait applied,04/22/2010 03:30:01 PM,"(40.8596269262883, -73.8641152657914)"
BAIT,11730,PO33956,5,2031730041,2,03173,0041,2435,CRESTON AVENUE,10468,1012096,253057,40.8612195380664,-73.8993335717733,Bronx,04/22/2010 11:34:31 AM,Bait applied,04/22/2010 03:41:12 PM,"(40.8612195380664, -73.8993335717733)"
BAIT,11732,PO72152,4,2027900059,2,02790,0059,343,EAST 173 STREET,10457,1010455,246590,40.8434746267806,-73.9052916649504,Bronx,04/22/2010 10:31:28 AM,Bait applied,04/22/2010 03:41:40 PM,"(40.8434746267806, -73.9052916649504)"
BAIT,11734,PO24014,4,2024570001,2,02457,0001,1212,GRAND CONCOURSE,10456,1007253,243321,40.834824049435,-73.9173858136454,Bronx,04/22/2010 09:58:22 AM,Bait applied,04/22/2010 03:36:57 PM,"(40.834824049435, -73.9173858136454)"
BAIT,11735,PO20283,5,2028190051,2,02819,0051,1515,SELWYN AVENUE,10457,1008991,245666,40.8408379151634,-73.910309187823,Bronx,04/22/2010 10:17:59 AM,Bait applied,04/22/2010 03:37:28 PM,"(40.8408379151634, -73.910309187823)"
BAIT,11736,PO20301,5,2028200035,2,02820,0035,184,MT EDEN PARKWAY,10457,1009099,246268,40.8427728433032,-73.910190924834,Bronx,04/22/2010 10:10:20 AM,Bait applied,04/22/2010 03:37:59 PM,"(40.8427728433032, -73.910190924834)"
BAIT,11738,PO29504,5,2031430122,2,03143,0122,2097,WEBSTER AVENUE,10457,1012383,249926,40.8524625180112,-73.8980179208113,Bronx,04/22/2010 11:12:29 AM,Bait applied,04/22/2010 03:08:57 PM,"(40.8524625180112, -73.8980179208113)"
BAIT,11739,PO29502,5,2031430123,2,03143,0123,2095,WEBSTER AVENUE,10457,1012401,249883,40.8524323422748,-73.8980360406753,Bronx,04/22/2010 11:02:37 AM,Bait applied,04/22/2010 03:39:00 PM,"(40.8524323422748, -73.8980360406753)"
BAIT,11740,PO24981,9,2024490036,2,02449,0036,1152,GRANT AVENUE,10456,1007620,242448,40.8323745279039,-73.9156759950819,Bronx,04/22/2010 09:44:14 AM,Bait applied,04/22/2010 03:39:31 PM,"(40.8323745279039, -73.9156759950819)"
BAIT,11744,PO76754,3,1005520053,1,00552,0053,110,WAVERLY PLACE,10011,984444,206064,40.732469582875,-73.9991520708038,Manhattan,04/22/2010 11:25:07 AM,Bait applied,04/29/2010 11:12:20 AM,"(40.732469582875, -73.9991520708038)"
BAIT,11752,PO62966,3,1006100041,1,00610,0041,177,WAVERLY PLACE,10014,983947,206750,40.7341630920917,-74.0012881634747,Manhattan,04/22/2010 09:15:07 AM,Bait applied,04/29/2010 11:08:41 AM,"(40.7341630920917, -74.0012881634747)"
BAIT,11754,PO77224,3,1006460005,1,00646,0005,48,10 AVENUE,10014,981967,209465,40.741817904541,-74.008437177128,Manhattan,04/22/2010 01:00:17 PM,Bait applied,04/29/2010 11:07:38 AM,"(40.741817904541, -74.008437177128)"
BAIT,11755,PO77223,3,1006460006,1,00646,0006,50,10 AVENUE,10014,981953,209495,40.7418700577083,-74.0083974878294,Manhattan,04/22/2010 12:40:19 PM,Bait applied,04/29/2010 11:06:51 AM,"(40.7418700577083, -74.0083974878294)"
BAIT,11759,PO69741,4,4000770052,4,00077,0052,21-16,45 AVENUE,11101,998868,211535,40.7472791624954,-73.9472434674809,Queens,04/22/2010 01:11:07 PM,Bait applied,05/18/2010 03:54:30 PM,"(40.7472791624954, -73.9472434674809)"
BAIT,11760,PO10716,11,4001640005,4,00164,0005,45-25,45 STREET,11104,1006479,209784,40.742457251049,-73.9197810795244,Queens,04/22/2010 01:40:16 PM,Bait applied,05/20/2010 11:07:30 AM,"(40.742457251049, -73.9197810795244)"
BAIT,11764,PO67342,3,4006960040,4,00696,0040,42-16,30 AVENUE,11103,1008298,217282,40.7630386132248,-73.9131929038772,Queens,04/22/2010 09:41:54 AM,Bait applied,04/27/2010 11:39:08 AM,"(40.7630386132248, -73.9131929038772)"
BAIT,11767,PO51295,3,4007480008,4,00748,0008,50-01,NORTHERN BOULEVARD,11101,1008552,213724,40.7532661012068,-73.9122859065591,Queens,04/22/2010 10:49:34 AM,Bait applied,04/23/2010 01:40:03 PM,"(40.7532661012068, -73.9122859065591)"
BAIT,11769,PO35285,6,4098370010,4,09837,0010,165-01,HILLSIDE AVENUE,11432,1040415,197873,40.7096202908163,-73.7974116432917,Queens,04/22/2010 02:31:03 PM,Bait applied,04/23/2010 01:38:15 PM,"(40.7096202908163, -73.7974116432917)"
BAIT,11770,PO47332,4,4032570021,4,03257,0021,108-11,72 AVENUE,11375,1027913,201475,40.7195712686072,-73.8424851600626,Queens,04/22/2010 10:45:04 AM,Bait applied,04/23/2010 01:35:47 PM,"(40.7195712686072, -73.8424851600626)"
BAIT,11771,PO41939,4,4099050101,4,09905,0101,000,184 PLACE,11423,115400760,4092120,-67.7237308185838,48.1489721356131,Queens,04/22/2010 02:08:45 PM,Bait applied,04/23/2010 01:34:55 PM,"(-67.7237308185838, 48.1489721356131)"
BAIT,11772,PO78648,4,4096760045,4,09676,0045,146-01,JAMAICA AVENUE,11435,1037251,195118,40.7018136336685,-73.8087300686059,Queens,04/22/2010 01:25:32 PM,Bait applied,04/23/2010 01:34:36 PM,"(40.7018136336685, -73.8087300686059)"
BAIT,11776,PO31432,5,4035720001,4,03572,0001,57-14,MYRTLE AVENUE,11385,1011116,194479,40.7004358765113,-73.9031084069644,Queens,04/22/2010 11:17:24 AM,Bait applied,04/23/2010 01:32:16 PM,"(40.7004358765113, -73.9031084069644)"
BAIT,11777,PO51884,5,4117160042,4,11716,0042,122-34,ROCKAWAY BOULEVARD,11420,1035535,185394,40.675398117001,-73.815109479428,Queens,04/22/2010 10:13:30 AM,Bait applied,04/23/2010 01:31:50 PM,"(40.675398117001, -73.815109479428)"
BAIT,11780,PO62292,4,2024560163,2,02456,0163,1188,GRAND CONCOURSE,10456,1006787,242993,40.8336062307874,-73.9185581632366,Bronx,04/22/2010 11:23:32 AM,Bait applied,04/22/2010 03:25:27 PM,"(40.8336062307874, -73.9185581632366)"
BAIT,11781,PO54616,4,2025060119,2,02506,0119,1300,SHAKESPEARE AVENUE,10452,1005705,245270,40.8398586286892,-73.9224608951971,Bronx,04/22/2010 12:08:38 PM,Bait applied,04/22/2010 03:25:11 PM,"(40.8398586286892, -73.9224608951971)"
BAIT,11782,PO25492,5,2025110068,2,02511,0068,957,WOODYCREST AVENUE,10452,1003895,242333,40.8315270652448,-73.9288630322153,Bronx,04/22/2010 12:17:34 PM,Bait applied,04/22/2010 03:24:54 PM,"(40.8315270652448, -73.9288630322153)"
BAIT,11783,PO30046,4,2027350011,2,02735,0011,926,SOUTHERN BOULEVARD,10459,1014062,238085,40.8201136190229,-73.8922903659943,Bronx,04/22/2010 12:54:59 PM,Bait applied,04/22/2010 03:24:36 PM,"(40.8201136190229, -73.8922903659943)"
BAIT,11784,PO72149,4,2029630012,2,02963,0012,798,EAST 170 STREET,10459,1013086,242821,40.8331216523863,-73.8957983821835,Bronx,04/22/2010 10:43:57 AM,Bait applied,04/22/2010 03:24:15 PM,"(40.8331216523863, -73.8957983821835)"
BAIT,11786,PO36527,4,2035090045,2,03509,0045,433A,HOWE AVENUE,10473,1026240,236412,40.8154722168444,-73.8483022531525,Bronx,04/22/2010 02:37:39 PM,Bait applied,04/22/2010 03:23:38 PM,"(40.8154722168444, -73.8483022531525)"
BAIT,11788,PO35190,5,2038920024,2,03892,0024,1442,FTELEY AVENUE,10472,1019459,243780,40.835730713512,-73.8727623661743,Bronx,04/22/2010 01:07:57 PM,Bait applied,04/22/2010 03:23:20 PM,"(40.835730713512, -73.8727623661743)"
BAIT,11789,PO91575,2,2024030001,2,02403,0001,750,COURTLANDT AVENUE,10451,1007157,238617,40.8216002762956,-73.9172391874314,Bronx,04/22/2010 12:36:58 PM,Bait applied,04/22/2010 03:22:35 PM,"(40.8216002762956, -73.9172391874314)"
BAIT,11790,PO20223,10,2024580025,2,02458,0025,740,GRAND CONCOURSE,10451,1005180,238955,40.8229224445833,-73.9246412728805,Bronx,04/22/2010 12:29:01 PM,Bait applied,04/22/2010 03:21:19 PM,"(40.8229224445833, -73.9246412728805)"
BAIT,11791,PO17699,11,2028890043,2,02889,0043,1704,ANTHONY AVENUE,10457,1010828,246869,40.8441568970604,-73.9042616545854,Bronx,04/22/2010 09:40:07 AM,Bait applied,04/22/2010 03:21:02 PM,"(40.8441568970604, -73.9042616545854)"
BAIT,11792,PO21800,8,2028870114,2,02887,0114,396,EAST 171 STREET,10457,1010166,244779,40.8384243466314,-73.9090728542016,Bronx,04/22/2010 10:23:55 AM,Bait applied,04/22/2010 03:19:02 PM,"(40.8384243466314, -73.9090728542016)"
BAIT,11793,PO21871,9,2028870161,2,02887,0161,1359,WEBSTER AVENUE,10456,1009696,243714,40.8353191692551,-73.9079279130576,Bronx,04/22/2010 11:09:12 AM,Bait applied,04/22/2010 03:18:37 PM,"(40.8353191692551, -73.9079279130576)"
BAIT,11794,PO21870,8,2028870162,2,02887,0162,1357,WEBSTER AVENUE,10456,1009657,243703,40.835291736583,-73.90794601996,Bronx,04/22/2010 11:07:21 AM,Bait applied,04/22/2010 03:17:36 PM,"(40.835291736583, -73.90794601996)"
BAIT,11795,PO20754,8,2028880038,2,02888,0038,374,EAST 173 STREET,10457,1010777,246424,40.8430180454822,-73.9041284845346,Bronx,04/22/2010 09:45:50 AM,Bait applied,04/22/2010 03:17:16 PM,"(40.8430180454822, -73.9041284845346)"
BAIT,11796,PO43576,7,2029610018,2,02961,0018,1306,BOSTON ROAD,10456,1011943,242178,40.8313604661615,-73.8999316537993,Bronx,04/22/2010 10:56:53 AM,Bait applied,04/22/2010 03:16:43 PM,"(40.8313604661615, -73.8999316537993)"
BAIT,11797,PO100853,1,1011290059,1,01129,0059,52,WEST 77 STREET,10024,990865,223536,40.7802343928409,-73.9761205407374,Manhattan,04/22/2010 12:10:23 PM,Bait applied,04/29/2010 11:05:07 AM,"(40.7802343928409, -73.9761205407374)"
BAIT,11798,PO55560,4,1021210039,1,02121,0039,2108,AMSTERDAM AVENUE,10032,1001162,244495,40.8375737713268,-73.9385996699068,Manhattan,04/22/2010 11:15:35 AM,Bait applied,04/29/2010 11:04:43 AM,"(40.8375737713268, -73.9385996699068)"
BAIT,11799,PO57942,4,1021210054,1,02121,0054,2092,AMSTERDAM AVENUE,10032,1001055,244221,40.8369235300543,-73.9390809154214,Manhattan,04/22/2010 11:30:54 AM,Bait applied,04/29/2010 11:04:20 AM,"(40.8369235300543, -73.9390809154214)"
BAIT,11800,PO57932,4,1021220062,1,02122,0062,3910,BROADWAY,10032,1000450,244614,40.8381353958553,-73.9418878378866,Manhattan,04/22/2010 11:50:41 AM,Bait applied,04/29/2010 11:03:50 AM,"(40.8381353958553, -73.9418878378866)"
BAIT,11801,PO54220,4,1021310044,1,02131,0044,2308,AMSTERDAM AVENUE,10033,1002424,246833,40.843944416979,-73.9339494699144,Manhattan,04/22/2010 11:00:01 AM,Bait applied,04/29/2010 11:03:30 AM,"(40.843944416979, -73.9339494699144)"
BAIT,11802,PO21317,4,1021700353,1,02170,0353,82,WADSWORTH TERRACE,10040,1003476,251517,40.8570099287087,-73.9304986610376,Manhattan,04/22/2010 10:15:28 AM,Bait applied,04/29/2010 11:03:04 AM,"(40.8570099287087, -73.9304986610376)"
BAIT,11803,PO48012,4,1021700353,1,02170,0353,82,WADSWORTH TERRACE,10040,1003562,251484,40.8570099287087,-73.9304986610376,Manhattan,04/22/2010 10:35:40 AM,Bait applied,04/29/2010 11:02:34 AM,"(40.8570099287087, -73.9304986610376)"
BAIT,11804,PO100854,1,1021700348,1,02170,0348,72,WADSWORTH TERRACE,10040,1003475,251418,40.8567439716442,-73.9305063466498,Manhattan,04/22/2010 09:55:14 AM,Bait applied,04/29/2010 11:02:06 AM,"(40.8567439716442, -73.9305063466498)"
BAIT,11805,PO100855,1,1021700344,1,02170,0344,64,WADSWORTH TERRACE,10040,1003403,251342,40.8565355314986,-73.9307668526601,Manhattan,04/22/2010 09:35:43 AM,Bait applied,04/29/2010 11:01:47 AM,"(40.8565355314986, -73.9307668526601)"
BAIT,11806,PO37220,6,1011470041,1,01147,0041,118,WEST 76 STREET,10023,990426,223571,40.7803248031539,-73.9776996833721,Manhattan,04/22/2010 08:50:56 AM,Bait applied,04/29/2010 11:01:14 AM,"(40.7803248031539, -73.9776996833721)"
BAIT,11807,PO15781,6,1011680056,1,01168,0056,2171,BROADWAY,10024,989416,224332,40.782420161316,-73.9813522243987,Manhattan,04/22/2010 09:10:01 AM,Bait applied,04/29/2010 11:00:48 AM,"(40.782420161316, -73.9813522243987)"
BAIT,11808,PO34508,10,2024330076,2,02433,0076,1047,TELLER AVENUE,10456,1008085,241239,40.8287944424866,-73.9138768112314,Bronx,04/22/2010 12:35:57 PM,Bait applied,04/22/2010 03:22:17 PM,"(40.8287944424866, -73.9138768112314)"
BAIT,11809,PO100857,1,2024330079,2,02433,0079,335,EAST 165 STREET,10456,1008059,241176,40.828621596179,-73.9139709885118,Bronx,04/22/2010 12:20:25 PM,Bait applied,04/22/2010 03:22:00 PM,"(40.828621596179, -73.9139709885118)"
BAIT,11810,PO100858,1,2024330075,2,02433,0075,1051,TELLER AVENUE,10456,1008067,241274,40.8288905557232,-73.9139417318458,Bronx,04/22/2010 12:50:37 PM,Bait applied,04/22/2010 03:21:37 PM,"(40.8288905557232, -73.9139417318458)"
BAIT,11811,PO100859,1,2028220019,2,02822,0019,1749,GRAND CONCOURSE,10453,1008912,247526,40.8460481078119,-73.9108652434908,Bronx,04/22/2010 10:55:38 AM,Bait applied,04/22/2010 03:20:41 PM,"(40.8460481078119, -73.9108652434908)"
BAIT,11812,PO100860,1,2028220019,2,02822,0019,1749,GRAND CONCOURSE,10453,1008912,247526,40.8460481078119,-73.9108652434908,Bronx,04/22/2010 11:55:57 AM,Bait applied,04/22/2010 03:20:18 PM,"(40.8460481078119, -73.9108652434908)"
BAIT,11813,PO100861,1,2028480050,2,02848,0050,1670,TOWNSEND AVENUE,10453,1008487,247351,40.8455689625492,-73.9124020559944,Bronx,04/22/2010 10:00:50 AM,Bait applied,04/22/2010 03:19:24 PM,"(40.8455689625492, -73.9124020559944)"
BAIT,11814,PO19717,8,2024330075,2,02433,0075,1051,TELLER AVENUE,10456,1008067,241274,40.8288762567871,-73.9136424489105,Bronx,04/22/2010 02:31:20 PM,Bait applied,04/22/2010 03:28:16 PM,"(40.8288762567871, -73.9136424489105)"
BAIT,11815,PO100862,1,2024330079,2,02433,0079,335,EAST 165 STREET,10456,1008059,241176,40.828621596179,-73.9139709885118,Bronx,04/22/2010 12:20:41 PM,Bait applied,04/22/2010 03:27:59 PM,"(40.828621596179, -73.9139709885118)"
BAIT,11816,PO100863,1,2024330076,2,02433,0076,1047,TELLER AVENUE,10456,1008085,241239,40.8287944424866,-73.9138768112314,Bronx,04/22/2010 12:35:21 PM,Bait applied,04/22/2010 03:27:01 PM,"(40.8287944424866, -73.9138768112314)"
BAIT,11817,PO100864,1,2024330068,2,02433,0068,1065,TELLER AVENUE,10456,1008154,241389,40.8292059617851,-73.9136269381039,Bronx,04/22/2010 01:05:18 PM,Bait applied,04/22/2010 03:26:45 PM,"(40.8292059617851, -73.9136269381039)"
BAIT,11818,PO100865,1,2028220019,2,02822,0019,1749,GRAND CONCOURSE,10453,1008912,247526,40.8460481078119,-73.9108652434908,Bronx,04/22/2010 03:21:48 PM,Bait applied,04/22/2010 03:26:29 PM,"(40.8460481078119, -73.9108652434908)"
BAIT,11819,PO100866,1,2028220019,2,02822,0019,1749,GRAND CONCOURSE,10453,1008912,247526,40.8460481078119,-73.9108652434908,Bronx,04/22/2010 10:55:57 PM,Bait applied,04/22/2010 03:26:02 PM,"(40.8460481078119, -73.9108652434908)"
BAIT,11820,PO100867,1,2028480050,2,02848,0050,1670,TOWNSEND AVENUE,10453,1008487,247351,40.8455689625492,-73.9124020559944,Bronx,04/22/2010 10:00:00 AM,Bait applied,04/22/2010 03:25:45 PM,"(40.8455689625492, -73.9124020559944)"
BAIT,11821,PO100868,1,2024330068,2,02433,0068,1065,TELLER AVENUE,10456,1008154,241389,40.8292059617851,-73.9136269381039,Bronx,04/22/2010 01:05:44 PM,Bait applied,04/22/2010 03:27:19 PM,"(40.8292059617851, -73.9136269381039)"
BAIT,11832,PO71625,3,1007900001,1,00790,0001,61,7 AVENUE,10011,984501,208405,40.7386507696789,-73.999599451607,Manhattan,04/22/2010 01:35:13 PM,Bait applied,04/29/2010 10:56:38 AM,"(40.7386507696789, -73.999599451607)"
BAIT,11834,PO61293,2,1010370035,1,01037,0035,765,8 AVENUE,10036,987693,216271,40.7602896921922,-73.9875717463736,Manhattan,04/22/2010 02:30:00 PM,Bait applied,04/29/2010 10:55:47 AM,"(40.7602896921922, -73.9875717463736)"
BAIT,11836,PO50472,3,5009420132,5,00942,0132,2405,RICHMOND ROAD,10306,951316,149366,40.5765964508597,-74.1185682106934,Staten Island,04/22/2010 12:19:49 PM,Bait applied,04/27/2010 11:00:02 AM,"(40.5765964508597, -74.1185682106934)"
BAIT,11838,PO56417,3,5031190056,5,03119,0056,28,WINDOM AVENUE,10305,966267,156571,40.5964156258669,-74.0647643945116,Staten Island,04/22/2010 11:53:11 AM,Bait applied,04/27/2010 11:01:04 AM,"(40.5964156258669, -74.0647643945116)"
BAIT,11839,PO73660,3,5005620054,5,00562,0054,215,GORDON STREET,10304,961196,165918,40.6220594054646,-74.0830571175086,Staten Island,04/22/2010 09:38:32 AM,Bait applied,04/27/2010 09:55:21 AM,"(40.6220594054646, -74.0830571175086)"
BAIT,11840,PO73656,3,5005630087,5,00563,0087,198,GORDON STREET,10304,961198,165970,40.6222021393875,-74.0830500902886,Staten Island,04/22/2010 10:59:05 AM,Bait applied,04/27/2010 11:02:11 AM,"(40.6222021393875, -74.0830500902886)"
BAIT,11841,PO73657,3,5005630091,5,00563,0091,208,GORDON STREET,10304,961186,165898,40.6220044837724,-74.083093073272,Staten Island,04/22/2010 10:39:24 AM,Bait applied,04/27/2010 11:03:10 AM,"(40.6220044837724, -74.083093073272)"
BAIT,11842,PO66136,3,5005630093,5,00563,0093,210,GORDON STREET,10304,961184,165883,40.6219633068187,-74.0831002268254,Staten Island,04/22/2010 10:19:23 AM,Bait applied,04/27/2010 09:54:17 AM,"(40.6219633068187, -74.0831002268254)"
BAIT,11846,PO51140,3,3024380012,3,02438,0012,376,SOUTH 3 STREET,11211,997505,197490,40.7087312170868,-73.9521902147177,Brooklyn,04/22/2010 10:10:00 AM,Bait applied,04/23/2010 09:03:12 AM,"(40.7087312170868, -73.9521902147177)"
BAIT,11847,PO60029,3,3024600027,3,02460,0027,297,BROADWAY,11211,995866,197407,40.7085118697198,-73.9581072039878,Brooklyn,04/22/2010 09:26:42 AM,Bait applied,04/23/2010 09:03:52 AM,"(40.7085118697198, -73.9581072039878)"
BAIT,11848,PO54688,3,3025220048,3,02522,0048,157,HURON STREET,11222,996605,206322,40.7329742259985,-73.9554202339996,Brooklyn,04/22/2010 09:47:06 AM,Bait applied,04/23/2010 09:05:11 AM,"(40.7329742259985, -73.9554202339996)"
BAIT,11849,PO69550,3,3027050028,3,02705,0028,185,KINGSLAND AVENUE,11222,1000546,202658,40.7229110587033,-73.9412090494193,Brooklyn,04/22/2010 11:21:18 AM,Bait applied,04/23/2010 08:58:35 AM,"(40.7229110587033, -73.9412090494193)"
BAIT,11854,PO74055,3,3029180006,3,02918,0006,984,METROPOLITAN AVENUE,11211,1001880,199592,40.7144992195911,-73.9364084809746,Brooklyn,04/22/2010 01:21:57 PM,Bait applied,04/23/2010 08:56:49 AM,"(40.7144992195911, -73.9364084809746)"
BAIT,11858,PO29966,7,3001520028,3,00152,0028,68,WILLOUGHBY STREET,11201,988146,191366,40.6919375461081,-73.9859573905783,Brooklyn,04/22/2010 11:00:34 AM,Bait applied,04/23/2010 09:34:34 AM,"(40.6919375461081, -73.9859573905783)"
BAIT,11859,PO59868,3,3001810037,3,00181,0037,255,PACIFIC STREET,11201,986918,190044,40.6883032095743,-73.9903796738846,Brooklyn,04/22/2010 12:31:37 PM,Bait applied,04/23/2010 09:36:01 AM,"(40.6883032095743, -73.9903796738846)"
BAIT,11861,PO56030,3,3002470028,3,00247,0028,68,MONTAGUE STREET,11201,985196,192635,40.6954152580419,-73.9965885310011,Brooklyn,04/22/2010 11:17:38 AM,Bait applied,04/23/2010 09:41:48 AM,"(40.6954152580419, -73.9965885310011)"
BAIT,11864,PO29421,2,3003900004,3,00390,0004,215,COURT STREET,11201,985970,189462,40.6867059880516,-73.9937981392251,Brooklyn,04/22/2010 12:06:19 PM,Bait applied,04/23/2010 09:38:53 AM,"(40.6867059880516, -73.9937981392251)"
BAIT,11865,PO73485,3,3018760001,3,01876,0001,9,HALL STREET,11205,993497,193304,40.6972467270013,-73.9666525146239,Brooklyn,04/22/2010 09:25:31 AM,Bait applied,04/23/2010 09:43:15 AM,"(40.6972467270013, -73.9666525146239)"
BAIT,11867,PO74043,3,3020040102,3,02004,0102,199,SOUTH PORTLAND AVE,11217,991570,188325,40.6835885519009,-73.9736131070527,Brooklyn,04/22/2010 10:18:15 AM,Bait applied,04/23/2010 09:31:25 AM,"(40.6835885519009, -73.9736131070527)"
BAIT,11869,PO86276,2,3021080021,3,02108,0021,25,LAFAYETTE AVENUE,11217,990352,189516,40.6868522693901,-73.9779977687008,Brooklyn,04/22/2010 10:37:00 AM,Bait applied,04/23/2010 09:32:08 AM,"(40.6868522693901, -73.9779977687008)"
BAIT,11870,PO43345,5,3052400017,3,05240,0017,1170,OCEAN AVENUE,11230,995923,170222,40.6338889052287,-73.9579435891329,Brooklyn,04/22/2010 02:05:16 PM,Bait applied,04/28/2010 08:56:20 AM,"(40.6338889052287, -73.9579435891329)"
