"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-10","1.4",,,"12.4","0.0","30.0","5.7","10.0","1.1","  150","  150","5.4","6.7","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-11","5.2",,,"0.5","0.0","0.0","9.3","16.7","4.4","  300","  300","10.7","13.9","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-12","8.8",,,"0.0","0.0","0.0","8.2","10.0","2.2","  320","  310","18.3","21.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-13","3.6",,,"0.0","0.0","0.0","2.8","5.0","-1.0","  170","  160","7.2","8.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-14","4.0",,,"28.2","0.0","0.0","5.9","9.4","3.9","  160","  160","9.8","12.5","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-15","9.0",,,"0.0","0.0","0.0","7.3","7.8","2.8","  310","  300","17.0","22.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-16","3.9",,,"0.0","0.0","0.0","4.9","10.0","2.2","  310","  310","10.7","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-17","8.2",,,"0.5","0.0","0.0","8.2","15.6","1.1","  300","  320","19.2","23.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-18","8.4",,,"0.0","0.0","0.0","1.8","5.0","-1.0","  310","  320","16.1","19.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-19","5.3",,,"0.0","0.0","0.0","1.4","6.7","-1.0","  310","  310","11.2","13.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-20","4.6",,,"8.4","76.0","0.0","1.7","4.4","-0.5","   40","   60","7.6","9.4","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-21","4.1",,,"0.5","0.0","80.0","1.4","8.9","-1.0","  310","  310","8.9","10.7","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-22","7.7",,,"0.0","0.0","0.0","5.2","7.2","-2.1","  330","  330","11.6","15.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-23","6.9",,,"0.0","0.0","0.0","0.1","5.0","-4.3","  300","  340","10.7","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-24","3.8",,,"0.0","0.0","0.0","0.9","6.1","-3.2","  350","  350","7.2","8.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-25","2.5",,,"3.0","0.0","0.0","3.0","7.8","-1.0","  170","  180","7.6","9.8","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-26","4.2",,,"6.4","0.0","0.0","7.4","12.2","5.0","  180","  190","12.5","16.5","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-27","4.9",,,"5.8","0.0","0.0","7.4","8.3","5.0","  350","  330","8.1","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-28","7.8",,,"0.0","0.0","0.0","3.9","5.6","-2.1","  330","  330","10.7","13.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-29","6.1",,,"0.0","0.0","0.0","1.2","7.8","-2.7","  330","  350","9.4","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-30","6.7",,,"0.0","0.0","0.0","5.4","14.4","2.2","  320","  310","12.5","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-03-31","5.3",,,"0.8","0.0","0.0","6.9","8.9","2.8","  300","  290","8.9","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-01","5.1",,,"0.0","0.0","0.0","5.3","11.7","1.1","  320","  300","9.4","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-02","6.4",,,"0.0","0.0","0.0","7.9","13.9","0.6","  190","  190","14.8","19.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-03","3.4",,,"2.8","0.0","0.0","9.9","15.0","7.8","  190","  190","7.2","8.1","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-04","9.3",,,"0.0","0.0","0.0","10.4","13.3","6.7","  300","  320","17.0","21.0","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-05","5.8",,,"0.0","0.0","0.0","10.1","18.3","3.3","  260","  250","14.3","17.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-06","4.7",,,"0.0","0.0","0.0","9.5","15.6","3.9","  190","  190","11.6","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-07","3.8",,,"0.8","0.0","0.0","10.7","13.9","6.7","   40","   40","9.4","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-08","6.5",,,"0.3","0.0","0.0","7.3","9.4","2.2","   70","   70","10.7","13.4","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-09","5.1",,,"0.0","0.0","0.0","4.6","6.7","3.3","   40","   40","8.9","11.2","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-10","3.7",,,"4.8","0.0","0.0","6.8","14.4","4.4","  100","  100","9.8","11.2","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-11","7.5",,,"0.0","0.0","0.0","13.4","16.1","7.2","  320","  310","11.6","16.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-12","4.0",,,"0.0","0.0","0.0","10.4","16.1","6.1","  180","  170","8.1","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-13","6.4",,,"0.0","0.0","0.0","10.8","16.7","6.1","  180","  180","13.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-14","2.6",,,"1.0","0.0","0.0","13.2","18.9","10.0","  360","  190","7.2","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-15","5.4",,,"0.0","0.0","0.0","15.5","22.2","10.0","  350","  350","11.6","15.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-16","4.9",,,"0.0","0.0","0.0","13.4","15.6","8.9","  120","  100","8.9","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-17","4.4",,,"2.8","0.0","0.0","13.3","20.6","11.1","  200","  200","9.4","11.2","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-18","4.1",,,"0.0","0.0","0.0","16.4","22.8","10.6","  190","  190","11.6","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-19","5.4",,,"0.0","0.0","0.0","13.1","16.7","8.3","  120","  130","9.8","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-20","7.0",,,"22.1","0.0","0.0","10.8","14.4","8.3","  100","  100","16.5","21.5","    1","    1","    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-21","5.4",,,"1.5","0.0","0.0","14.6","19.4","10.0","  270","  270","10.7","13.4","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-22","6.2",,,"4.8","0.0","0.0","12.6","17.2","7.8","  240","  240","16.1","21.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-23","8.4",,,"0.0","0.0","0.0","8.9","12.2","5.6","  270","  270","13.0","16.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-24","9.7",,,"0.0","0.0","0.0","6.9","11.1","3.9","  350","  330","13.4","17.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-25","4.8",,,"0.0","0.0","0.0","8.0","15.0","3.9","  180","  340","8.9","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-26","4.7",,,"0.0","0.0","0.0","10.3","15.0","6.1","  190","  320","7.6","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-27","6.6",,,"0.0","0.0","0.0","12.9","17.2","9.4","  330","  330","10.7","13.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-28","6.1",,,"0.0","0.0","0.0","14.4","21.7","10.6","  340","  360","10.7","13.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-29","5.3",,,"0.0","0.0","0.0","17.2","25.0","10.0","  310","  300","8.1","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-04-30","5.6",,,"0.0","0.0","0.0","12.7","17.2","8.9","  100","  110","10.3","12.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-01","3.6",,,"0.0","0.0","0.0","10.8","13.3","8.3","  130","  160","7.6","8.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-02","3.1",,,"0.0","0.0","0.0","10.6","16.1","6.1","  140",,"7.2",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-03","3.4",,,"0.0","0.0","0.0","12.6","19.4","7.8","  190","  200","8.1","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-04","4.5",,,"0.0","0.0","0.0","15.9","23.3","10.0","  190","  190","12.5","14.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-05","2.4",,,"0.0","0.0","0.0","19.2","27.8","12.8","  180","  170","5.8","7.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-06","3.4",,,"0.0","0.0","0.0","18.6","21.1","12.2","   40","   40","7.6","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-07","2.8",,,"0.0","0.0","0.0","16.4","22.2","10.6","  190","  180","5.8","6.7","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-08","2.6",,,"0.0","0.0","0.0","15.5","22.2","11.7","  170","  180","5.8","7.2","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-09","2.8",,,"0.5","0.0","0.0","16.0","17.8","14.4","   80","   90","6.3","7.2","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-10","4.3",,,"0.0","0.0","0.0","17.9","23.3","14.4","  190","  190","9.8","11.6","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-11","4.2",,,"0.0","0.0","0.0","19.8","25.0","16.7","  180","  180","11.6","14.8","    1","    1",,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-12","5.7",,,"0.3","0.0","0.0","22.6","30.6","18.3","  290","  310","13.4","17.0","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-13","7.4",,,"0.0","0.0","0.0","19.4","22.8","12.8","  320","  310","13.0","17.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-14","5.2",,,"0.0","0.0","0.0","15.4","21.7","10.6","  190","  230","7.6","9.8",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-15","5.1",,,"0.0","0.0","0.0","15.9","21.7","11.7","  180","  180","9.8","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-16","2.3",,,"10.4","0.0","0.0","16.9","21.1","14.4","  170","  160","4.5","5.8","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-17","2.9",,,"0.0","0.0","0.0","20.8","27.2","16.1","  180","  200","5.8","6.7","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-18","4.3",,,"0.0","0.0","0.0","17.4","20.0","13.9","   80","  100","9.4","10.3","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-19","2.5",,,"0.0","0.0","0.0","16.9","23.9","13.9","  340","  340","10.3","13.4","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-20","7.1",,,"0.0","0.0","0.0","17.5","20.6","12.2","  300","  300","11.6","15.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-21","2.8",,,"0.0","0.0","0.0","13.5","16.7","11.1","  200","  190","7.2","9.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-22","6.1",,,"0.0","0.0","0.0","17.1","26.1","12.2","  300","  300","11.6","15.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-23","6.6",,,"0.0","0.0","0.0","15.6","20.0","10.6","  330","  320","12.5","16.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-24","6.3",,,"0.0","0.0","0.0","16.8","23.3","11.7","  180","  180","10.3","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-25","5.7",,,"0.0","0.0","0.0","18.9","25.0","13.9","  190","  190","13.9","17.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-26","5.7",,,"0.0","0.0","0.0","20.1","24.4","15.6","  190","  190","11.6","15.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-27","6.3",,,"0.0","0.0","0.0","19.1","23.3","16.1","  180","  180","16.1","19.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-28","3.4",,,"0.0","0.0","0.0","18.6","25.6","15.6","  180","  180","9.4","11.6","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-29","3.3",,,"0.0","0.0","0.0","21.9","26.7","17.2","  140","   30","6.3","8.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-30","6.2",,,"0.0","0.0","0.0","20.4","25.6","16.7","  180","  180","13.4","16.5","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-05-31","4.6",,,"0.5","0.0","0.0","20.8","26.1","17.2","  180","  180","10.7","13.4",,,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-01","5.4",,,"19.8","0.0","0.0","16.6","17.2","11.1","   90","  100","8.9","10.7","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-02","4.5",,,"8.6","0.0","0.0","11.9","13.3","10.6","   30","   30","7.6","9.4","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-03","3.9",,,"0.0","0.0","0.0","14.3","20.0","11.7","  150","   40","6.7","8.1",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-04","5.1",,,"0.0","0.0","0.0","15.1","19.4","12.8","  100","  110","10.3","12.5",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-05","2.4",,,"0.0","0.0","0.0","15.6","20.6","13.9","   40","   40","5.8","9.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-06","4.0",,,"5.1","0.0","0.0","19.0","26.1","15.0","  350","  350","9.8","12.5","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-07","4.0",,,"0.0","0.0","0.0","17.8","21.7","13.3","  180","  170","8.9","11.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-08","8.1",,,"0.5","0.0","0.0","18.7","22.8","16.1","  180","  180","13.9","17.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-09","6.1",,,"0.0","0.0","0.0","21.2","29.4","17.8","  270","  180","10.7","13.4","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-10","4.9",,,"0.0","0.0","0.0","23.3","26.1","18.3","  190","  180","10.3","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-11","4.3",,,"0.0","0.0","0.0","23.7","30.6","18.9","  230","  240","7.6","9.8",,,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-12","4.6",,,"0.0","0.0","0.0","25.5","29.4","21.7","  180","  190","11.6","13.9",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-13","4.8",,,"0.0","0.0","0.0","26.4","31.1","19.4","  320","  320","11.6","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-14","3.6",,,"7.9","0.0","0.0","23.9","30.0","18.9","  230","  240","8.1","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-15","3.7",,,"27.7","0.0","0.0","22.2","27.2","18.9","   30","   30","6.7","7.6","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-16","3.0",,,"2.0","0.0","0.0","20.3","26.1","18.9","  330","  330","7.6","10.3","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-17","4.3",,,"0.0","0.0","0.0","23.5","27.2","18.9","  150","   40","7.6","10.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-18","3.6",,,"0.0","0.0","0.0","19.4","21.7","18.3","  150","  150","6.7","7.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-19","3.0",,,"0.0","0.0","0.0","23.5","31.7","19.4","   20","  330","7.2","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-20","4.7",,,"8.1","0.0","0.0","22.3","23.9","19.4","   90","  100","8.1","10.3","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-21","5.8",,,"13.0","0.0","0.0","24.8","32.2","21.7","  310","  310","16.5","20.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-22","5.1",,,"0.0","0.0","0.0","27.7","31.7","23.3","  260","  310","8.9","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-23","4.9",,,"0.5","0.0","0.0","26.1","31.7","22.2","  250","  250","10.3","13.4",,,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-24","4.9",,,"0.0","0.0","0.0","25.9","30.0","20.6","  290","  360","8.9","14.3",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-25","4.1",,,"0.0","0.0","0.0","24.3","27.8","19.4","  330","   60","11.2","13.0",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-26","3.0",,,"0.0","0.0","0.0","23.4","27.2","20.6","  110","  110","7.6","9.4",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-27","5.3",,,"25.9","0.0","0.0","20.2","21.7","16.7","  100","   60","8.1","11.2","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-28","4.6",,,"7.6","0.0","0.0","19.5","24.4","17.8","   80","  110","8.9","13.0","    1",,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-29","5.6",,,"0.0","0.0","0.0","22.1","26.1","17.8","  270","  270","9.8","11.6",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-06-30","5.4",,,"0.0","0.0","0.0","22.9","27.2","18.9","  160",,"9.8",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-07-01","6.1",,,"6.6","0.0","0.0","24.4","29.4","21.7","  210","  210","13.4","19.2","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-07-02","2.4",,,"0.8","0.0","0.0","24.8","26.7","20.6","  300","  180","6.3","7.2",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-07-03","3.8",,,"0.0","0.0","0.0","22.8","27.8","18.3","  180","   80","7.6","10.7",,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2015-07-04","2.6",,,"0.3","0.0","0.0","22.9","26.7","19.4","   30",,"4.9",,,,,,,,,,,,,,,,,,,,
